0,31.154923667907713
1,6.075972108840943
2,1.7661078178882599
3,0.6145429599285126
4,0.25651159435510634
5,0.21464600056409835
6,0.15252485483884812
7,0.09094179138541221
8,0.04231244165450335
9,0.022962789842858912
10,0.01209180373698473
11,0.007899667038582265
12,0.006470633773133159
13,0.006615454773418605
14,0.0058465346833691005
15,0.0053589446377009155
16,0.009006865853443742
17,0.00832083847373724
18,0.006418502784799785
19,0.010603151069954037
20,0.0063799256854690616
21,0.0047891777101904155
22,0.0036045983759686352
23,0.004614754482172429
24,0.003831033669412136
25,0.0031259510898962615
26,0.0033175474440213294
27,0.004042591161560267
28,0.0035566280747298153
29,0.0031977115187328308
30,0.003085834590019658
31,0.002268231743364595
32,0.0021813716588076205
33,0.00248378929682076
34,0.00239567467069719
35,0.0022100417705951257
36,0.002681084119249135
37,0.002454861777368933
38,0.0024300271685933693
39,0.0021701940265484152
40,0.0020029120679828337
41,0.0018857826781459152
42,0.0019176468753721566
43,0.002023260972346179
44,0.0018207426491426305
45,0.0019038985070073977
46,0.0018269481230527164
47,0.0020678159256931395
48,0.002256949491275009
49,0.0019266170280752705
